14759:21856,40463,12109,35504,32175,11391,43497,11263,24981,38214,860,29051,18766,7332,36212,45266,29862,29086,17007,19059,30216,20146,25618,18987,14592,36522,21840,23963,29950,1575
14767:16349,5908,41826,30906,32698,24680
14771:10184,32625,22300,25802,24170,8430,32516,41488,16304,1793,13575,35000,34437,18542,19499,15882,8174,2019,29472,33489,16861,3786,41998,36597,23244,12207,41246,34417,31265,48394
14776:23505,26955,27566,40194,17079,40601,50931,31668,56541,32113,47317,29758,37525,30349,33737,34541,44137,18426,30134,15037,43667,15625,41241,7600,24977,10968,25860,16139,43498,46367
14788:18594,29950,19787,4647,6128,11639,5782,10698,13513,2447,11682,28702,14582,39538,35911,18968,22844,33476,23247,6859,24292,9177,6417,802,30375,26178,5600,4579,18307,29443
14791:11319,10860,20188,9109,20799,8985,11252,13066,1027,8382,1214,20355,11155,13724,29834,12782,18763,41698,16533,1793,7684,10040,13962,24357,28755,10345,13150,48538,31317,19908
14793:16879,53837,44393
14794:11930,18367,7821,29553,11535,16155,2364,5697,14826,14184,14676,15665,9394,30670,34715,14694,17630,3384,5776,32430,15114,14865,30764,29070,8457,19517,21463,14489,26576,22697
14824:3473,3900,5663,18513,17837,24765,1332,8745,15285,3194,10518,12509,22257,12218,15879,13,11885,18161,11228,20716,9671,18357,8924,4141,22995,11314,10503,8002,19800,6787
14862:34480,6243,30979,23462,51351,50376,13088,42725,41015,24534,25928,32896,52394,3905,52358,35213,31544,25282,30078,43265,19631,5158,25142,37504,27726,17637,7431,31205,12393,15472
14863:10317,30776,38864,9243,30157,34216,17007,18575,23073,1939,24924,41170,15798,14514,12287,5228,31174,30703,45278,3492,11100,39226,5126,27373,25193,37210,23911,29231,52056,15288
14864:40782,35938,41917,46739,40477,14216,23683,18226,23714,9826,13911,23966,16305,38395,41582
14865:33471,1594,42818,21031,10234,27653,29690,14114,38845,16805,25323,7003,13675,21076,25603,32949,23105,20575,17849,27783,7811,25153,37690,43520,15296,24177,30703,45278,3492,11100
14879:25759,26067,24475,14768,41997,15696,16984,32831,44550,24344,22056,42389,2514
14881:11626,3004,5957,1647,470,19210,14352,40267,3712,8163,30953,16166,12192,10926,20397,8018,3610,9350,12744,778,26732,8607,1027,26144,30928,8650,7403,15886,27828,1242
14883:20955,6773,9795,7822,4050,7874,17111,963,10318,2084,1676,18026,3966,24071,61,9371,24018,2123,16981,11375,6379,7360,19033,23433,10267,4517,7469,2072,4483,20380
14906:8354,9376,4262,13485,24170,1065,6234,2019,28737,15442,10173,14196,293,15561,4144,17763,634,32149,38561,13321,24480,41920,16731,16140,5070,36308,23205,46399,36597,29535
14924:17574,46105,55171,40545,33269,26195,7291,16643,46738,31504,45026,28262,25880,20605,21474,33508,34050,32425,41731,39428,45915,42211
14933:15211,3404,5747,16550,16564,16411,17278,13535,16914,8615,4323,15955,1930,8875,12617,6837,14966,27102,16847,10326,8794,2139,1384,31586,19277,34384,9463,783,15889,21543
14934:470,11873,8650,8673,1724,13940,8607,15354,5087,16533,15020,15633,10312,4701,2162,11252,16676,9762,5957,12718,6001,14881,24402,11760,12493,2943,21994,11374,6420,11505
14964:17478,32303,770,9970,4187,9169,33481,11273,2465,159,18714,6271,18257,34188,21128,6862,28,2973,24287,2599,533,24971,11602,7847,13068,8824,16958,16768,971,8891
14967:30953,8144,55974,20334,55561,10299,23685,7435,30322,53620,39386,41841,28985,9430,38597,14943,29508,48233,28202,30413,47322,8548,15283,44559,15420,56283,13841,50983,9962,21336
14982:19741,4627,34485,56052,27903,6685,54122,52080,43160,25821,11453,11504,7445,8434,14728,11219,52554,35011,6279,2364,10684,23244,22773,6267,36389,26912,15373,18785,25367,53912
15002:15899,16586,5494,26245,8621,36029,14551,8295,54795,44929,37038,31882,22051,19630,39235,46696,21411,14567,27924,19393,34646,19388,20743,48111
15024:6209,29881,6288,1269,5926,43485,6062,5804,4535,2684,32833,8909,2357,2144,14065,15512,1294,9349,25394,4727,3343,13001,11302,19943,14915,22721,8320,2355,41478,14138
15025:24588,16338,6935,27662
15044:8612,11091,14939,2921,26292,14113,21202,38731,1690,11875,32083,17262,27818,25757,7350,18038,9094,13068,3912,52616,15902,31940,8446,23158,12948,28945,24268,18754,20642,26663
15066:33803,24847,21131,41356,17417,18490,36021,32659,10933,15253,13563
15068:21594,44457,26425,3102,10497,17295,34920,53297,11306,34512,7907,9579,12094,35170,3887,11645,41239,43371,7945,29621,18483,10754,23769,18084,9150,41811,39472,28104,26486,6058
15073:21537,31517,33813,41013,37342,38628,21365,16225
15076:10509,7306,4541,3972,24139,29097,39540,13159,11960,2325,35503,9708,21698,27798,29897,25285,31430,13175,21627,8460,21998,47907,5532,46716,591,20516,49562,33373,10910,18746
15079:19908,5562,8678,39817,34047,27812,8030,13104,14055,12888,11273,9968,11482,9763,4645,24122,38191,23912,50356,11598,48101,32517,46558
15104:11267,54743,5209,36513,17165,20723,2127,16182,30185,22830,21184,49356,35505,45954,583,3157,20397,12162,8028,13655,28411,26141,43203,23669,29002,45840,17001,6669,20270,40761
15106:14250,12580,50646,14745,30804,23628,4404,15393,12859,867,11375,26792,18054,1917,7588,11304,20316,33940,2627,11010,7392,17897,6277,28156,8855,22335,24102,15937,8803,9215
15113:25875
15135:17992,698,2104,701,4247,9423,15126,12905,2340,21920,15645,18620,6790,11194,22472,4518,14442,9371,3763,11580,31094,10743,23439,12080,16873,19159,2906,18528,9188,6071
15166:7326,14452,16193,51534,36177,10801,43267,12888,39478,4760,2054,41028,44471,54464,16872,17300,7595,5893,17601,50735,20475,31070,39,34964,53075,33090,32302,39689,34144,25913
15177:4788,16205,19308,12816,18761,9783,3101,4050,1164,10218,24374,22736,3623,32303,24018,11384,19787,8824,16260,1630,15551,20897,22065,9909,8719,21140,38811,17635,6682,15698
15178:3454,4364,8306,9662,5853,11866,1409,4773,9989,15383,6773,6239,15057,14371,2918,1503,20955,335,2368,1467,6106,4066,19088,1868,12885,123,1866,14917,5930,4485
15201:36940,23030,37359,40097,32832,48880,37647,49557,50650,9537,43979,8362,25443,30001,41573,40951,13526,10022,15714,31286,53920,30344,53115,6848,21233,20744,37935,28395,10057,48496
15207:30075,17459,2439,12467,27888,9575,14805,13381,3837,23000,13953,42795,30920,3183,7366,10172,28469,18150,7111,6560,20271,1852,28586,12552,44567,11689,29135,10766,8560,23822
15211:14933,15955,4323,17278,13535,34384,16550,3404,16564,16411,5747,23527,2139,9039,1036,8615,13646,15889,12617,8875,25750,9463,10326,31586,1384,19856,19277,1930,6025,16847
15214:10970,15622,54817,13535,18439,10207,11109,8072,16707,5674,5242,22692,3990,22998,38388,34166,3442
15216:44586,17903,32280,47290,40706,30908,37821,17089
15221:22301,7823,31044,38737,21640,21830,18411,50621,43062,15489,18071,28234,27751,8345,38595,24899,37513,24387,13951,32036,49836,25415
15253:36960,49081,24847,13563,17417,38723,34187,50935,41272,20131,3462,17008,11776,43152,52693,15066,36021,42365,32659,29630,33803,11634,8028,21131,10997,18490,10933,48339,51905
15278:38291,41944,24353,18741,29096,11044,44920,55498,2095,43001,27269,39045,28633,5217,18228,46739
15280:4767,2237,17665,24170,3022,22471,9143,18469,17827,48777,25219,12308,3179,13005,618,5934,8443,26515,7269,24222,7792,13297,12884,21854,8929,14129,8824,16571,11188,16515
15288:35962,21335,34539,23336,29118,32616,17007,26169,29062,19552,9512,12287,5228,31174,30703,45278,3492,11100,39226,5126,27373,25193,37210,23911,29231,52056,31046,21478,54745,23566
15289:27579,11515,11842,30035,43168,28449,9916,29284,6167,4695,23601,27851,29150,17107,54614,4501,7273,12826,14424,26434,12678,23884,14013,12713,10521,10925,22564,27302,43028,25321
15302:43529,27931
15308:43311,12617,19645,3320,38688,26090,26779,9336,19320,22721,27984,35316,27653,49250,37677,10970,24304,37291,21662,48842,28364,50077,29329,29978,43593,51416,31159,4934,29282,30498
15333:2970,6949,4137,10829,10934,1430,9593,17200,13542,1593,11930,36857,2831,12313,8612,2779,19554,11584,4578,11682,9979,6540,5263,12589,13812,18968,27895,11942,15157,18181
15340:11660,13103,30022,43059,20051,37100,44144,5437,12109,21638,16834,48776,7849,27167,7786,32175,5126,47953,15234,46059,1207,14592,42075,1575,33583,38868,32164,29862,7332,23059
15352:15680,14745,12436,6100,22196,6682,18550,3659,2216,2136,18547,36478,20170,3789,19306,6634,16065,22472,26858,4050,30805,13110,25867,4275,16537,15134,3993,7172,15440,43502
15366:12158,2556,2973,3032,7268,990,6595,10490,867,2447,13068,10102,11491,6682,61,5680,756,21870,2685,16958,19394,4404,11429,8891,1641,6878,7741,24410,28815,11810
15375:29009,17835,13109,39627,23162,30825,7653,50478,3564,10314,19307,18053,29895,33088,10757,11908,52754,11713,35768,16872,27869,12100,15997,32965,16964,19052,7859,7595,3100,14606
15378:29925,23502,37703,7249,10508,4814,15937,2415,22734,3925,284,38664,36392,41320,22157,14514,11690,28615,7215,9150,12637,40576,13629,20727,40549,1123,27267,21097,9463,21799
15380:37228,19995,36146,44541,53438
15385:4780,32303,11784,34188,21128,5383,16260,2685,28763,6271,15274,4531,3179,8873,14067,23433,15762,941,33481,24981,28,11602,3840,7563,12891,15900,14938,13768,16870,16296
15388:22871,5660,15080,15568,19157,18025,12541,15276,28626,23749,20575,38399,8912,12923,8247,17084,1470,29505,13531,15346,40004,9739,36710,6103,12825,24356,14132,12151,28619,34239
15394:15818,61,13790,340,9215,9396,12819,7387,5733,7397,22113,6309,3314,7193,2123,1156,6834,17789,7644,18198,7751,11856,14362,28877,1402,5570,20377,5885,20451,19851
15404:56231,27517,45260
15420:32830,55974,38174,29102,55561,23162,10299,23685,30322,53620,39386,41841,40481,28985,13214,38597,48233,9430,47322,8548,44559,13841,50983,56283,17243,21336,43893,38491,49712,13179
15433:24418,131,20106,22950,12965,1908,29623,25004,34412,28372,2871,2207,17727,19596,15703,22807,3412,37802,21072,19091,25383,9794,41093,17107
15434:20052,14337,8218,2746,7032,7647,19306,23597,16901,17272,307,28142,847,6898,41627,20560,4345,5686,15886,17422,15937,6310,28469,9437,12355,10009,5485,8018,14173,5452
15442:2019,16382,31040,27344,28619,16861,20346,25272,8812,8856,11353,35231,10875,25802,23322,8318,29935,29222,11871,32228,6608,14459,21854,30995,10680,42354,23477,19022,32149,7861
15451:31043,20829,27903,10132,3584,6207,23007,5697,17348,23304,39220,45247,24096,11898,10782,19955,6200,35150,30613,18568,32848,34174,22777,52127,52001,31094,19337,20465,5306,12222
15469:30823,30151,9683,36138,28933,4537,28989,1936,10637,25404,40781,220,35582,8417,5588,29139
15476:56528,41429,33173,40733,51534,9965,18008,56226,17657,12201,19153,25684,50421,54757,16180,2509,33831,39478,30856,2498,16822,19497,33659,14430,42322,34965,27387,42582,30547,48808
15477:28945,2852,31489,16871,27214,31371,43684,28383,27781,41272,36960,51739,45529,27129,36366,35114,43215,46607,13249,38042,5217,16080,16182,26432,44126,10526,2614,24658,19904,48024
15495:18636,11486,27416,18346,17658,27675,16882,15023,22134,15091,14723,45208,25757,19530,37071,44897,19207,33719,19576,12388,54719,25322,25995,40195,25653,48183,1002,32195,4044,38816
15496:19915,12403,7320,1852,2358,24884,27514,24412,19378,43055,45477,34988,42795,23000,28844
15503:7240,21027,4684,26460,33149,25806,19571,19923,23005,15120,22085,20380,16874,12328,12928,11945,44005,12354,11958,24201,23398,34068,23382,15833,21998,30691,19309,29894,22919,7177
15524:34247,34038,20554,19152,10781,12516,54755,21489,38657,45723,3722,38365,49792,39950,38664,6411,41320,22157,43315,40450,36406,28615,30449,12637,40576,44062,25267,40549,1123,28481
15525:2760,12706,10439,2504,3510,6542,11398,24971,341,8891,61,1349,9530,3827,24190,9169,19949,8079,22736,5928,2966,6682,6859,2233,3328,254,4578,10490,6878,10959
15534:13454,48886
15551:4788,19787,3101,16205,19554,1291,7341,12860,5031,4517,1028,1080,19487,25862,2722,13900,16181,25752,10327,8228,17478,4187,8434,17754,11639,16702,6448,3234,15601,973
15587:20065,10531,3634,23392,26196,13438,48986,16966,5006,24837,24076,17545,27229,35982,4522,16292,17777,18417,3712,42037,50498,14630,11908,23804,2227,31080,18921,9542,42518,27819
15591:6462,3712,28475,1970,21160,4092,7694,4773,14647,11710,3610,6582,3209,548,1119,26144,7256,5022,5924,4493,2918,11185,4590,992,5168,15137,27809,4655,8924,1061
15599:3733,10717,34468,21505,7832,17804,28788,23233,4964,38831,12395,24896,2152,35362,8795,14747,30573,37041,19992,56257,36597,44527,19103,10521,48862,23244,12435,23507,2225,28344
15601:23132,21498,21009,7341,28066,25502,14761,14750,4788,8092,15902,18822,30804,5396,13356,28019,6448,12701,28758,8462,22065,30948,7622,27089,25248,8860,13806,215,6896,20691
15604:12828,6012,340,15333,2921,8739,5656,9783,8584,9979,32083,5525,11930,27282,13437,16878,7847,30396,14292,3156,7113,14569,22572,9888,2779,18181,7350,122,13542,1593
15608:32907,44183,23525,39655,34848,29632,50398,10445,38263,962,43069,44551,41239,41472,26555,43952,53580,49180,33673,48975,23848,45393,26418,28003,51437,50739,45774,39565,27660,36507
15609:33590,15436,2839,12236,17713,6909,9862,36041,36286,52224,23715,33642,25203,16724,14246,37109,30614,15457,17078,12162,31174,50411,36595,22691,39231,8446,29620,18095,20139,10693
15621:25223,41534,15040,40779,17869,6443,52175,23346,42749,34908,33881,13119,27115
15625:20694,40393,26955,27566,17079,31668,14776,46675,45111,50526,38335,13249,15880,54614,14108,14468,6812,44137,4501,7273,43667,24977,43161,34814,23884,41645,21317,41440,12405,37443
15640:18971,21892,4496,38159,36577,13726,19098,24413,17614,39833,31668,17479,9244,18501,2921,6167,20589,48131,33197,21079,25690,15296,8959,10934,7659,16605,17439,20535,7541,8537
15648:4415,52696,34719,24967,19014,52499,39718,6433,34001,32197,20035,45327,53110,44933
15654:9093,14609,25277,41735,24378,18326,13641,31826,31653,40045,39478,31041,10408,48286,34873,270,43701,54277,17773,29666,32590,14150,19515,43142,52292,21662,25800,23057,54732,30263
15690:27578,55485,19261,44702,28046,34691,27864,49218,55049,46689,5954,24020,31399,49972,47623,40376,34222,48793,34541,55916,49727,20869,38744,26736,25873,45467,44769,16253,32389,26304
15724:7173,29165,7953,2738,20086,331,9611,5808,36286,23024,22015,11894,14652,3118,3100,11538,29477,5605,12589,11930,7193,41904,21952,22924,9858,37438,17200,23023,23052,18243
15737:25456,25282,12294,33257,42951,9916,17637,37823,8139,14866,14514,37705,33134,9150,26434,6279,12447,28220,21097,40583,9463,8484,22175,42161,26904,22983,16536,30078,30481,13485
15752:23888,11869,9256,2722,27453,1100,11149,201,338,21739,4275,14362,11889,20426,12589,15551,9000,16489,120,20894,10218,11287,8663,6421,27282,16205,479,1291,19350,5288
15760:7655,5464,14333,219,134,3280,2596,155,20367,10492,12940,14762,11160,7930,3512,4201,151,14751,5075,12973,3152,4670,12064,14299,7043,4404,7539,19844,7333,12521
15773:37695,41283,44390,26329,40308,25076,37174,33839,51477,6313,6515,53589,24463,40606,52206,37749,17268,19971,31760,45562,54977,30307,33833,4413,41310,36209,46875,27626,48571
15774:44205,39511,45847,14907,25277,2416,21919,7435,25379,40481,13846,38258,11632,5131,24064,8795,37823,17674,8139,27682,14514,9143,49253,30912,11876,47221,44564,12447,17314,21097
15782:11828,45095,28019
15794:14737,23129,40061,22906,27237,14626,17659,19859,50948
15809:16929,43055,27724,19475,47860,29469,619,10002,28216,48006,20558,25468,44234,14580,2933,23520
15835:9233,48821,6940,10006,2533,28533,23029,16444,12245,24835,16552,11175,28686,37085
15857:20457,8147,14395,4930,15544,153,3978,3001,20716,2711,4112,22701,12611,14794,5777,5656,6456,2900,18357,1518,5870,5110,2755,5916,18659,16660,12089,3099,8462,10654
15858:7887,35598,40733,3233,19121,38991,45288,45374,2416,29573,45631,30310,39016,24379,1845,18048,19899,34080,10067,8438,19816,10800,9104,54702,40218,33937,6252,10505,6184,17882
15860:7330,18661,22224,34915,42688,7323,31311,39370,7632,23213,15237,20008,39532,37026,14101,45469,41055,49664,35273,18277,40773,30878,26402,48532,56454,45350,13266,7483,37003,46567
15866:15477,28945,19859,22198,28086,35035,22861,17262,2534,12635,13021,7228,34962,38042,16080,24930,18022,19524,24658,16861,49851,32175,21922,35011,55341,3737,18036,9826,27713,43441
15882:10184,19499,28993,29472,34799,4964,14459,8812,7181,22237,17763,6494,20318,17775,12943,33489,35000,13891,15116,17047,21046,14771,20098,2019,42641,10680,8247,32848,13575,1793
15889:35539,2139,3567,18476,14159,1384,11109,47297,10408,8875,39198,19277,31586,12530,21699,18924,42342,9039,42665,27102,1930,25577,8913,14768,18343,26416,16847,27586,4323,48453
15890:21931,38117,1875,7101,21018,6145,19420,48301,20051,30022,11660,35202,24287,10945,21095,16834,21184,13629,17764,3157,30188,39716,10010,27167,14324,20853,9592,8560,37387,25096
15908:24444,24025,22509,9846,39564,33171,38799,11578,47021,8790
15914:35643,8219,45054,6473,22861,9238,40361,32369,26679,1831,14541,19714,31366,42205,21031,22160,5519,7782,10468,38810,9520,25286,26721,272,18062,33468,40975,10667,15268,20353
15917:52906,16511,7036,21681,37899,8425,25102,16485,22772,7042,33222,24707,16776,18541,11504,23734,41270,11428,22378,35688,24461,37100,39534,29313,46599,14903,45193,14558,13799,33291
15918:27787,29009,3665,25020,36999
15935:36190,35926,33720,15420,38633,9685,50538
15940:43574,27675,3987,14723,45208,40579,34623,33719,35464,54719,23177,4505,34615,25995,48183,7885,32337,30799,43995,23885,45653,37963,26613,37090,46828,10003
15950:14298,24357,2527,45696,18053,50478,19307,32521,33088,45353,10757,11908,52754,11713,16872,27869,15997,32965,19052,37705,7595,14606,15223,35387,34596,39,14286,42684,6279,24597
15963:16982,8144,55974,15754,10299,23685,7435,30322,28985,9430,41841,47322,30413,8548,15283,13841,50983,56283,21336,43893,49712,55812,20518,41090,46034,29323,18470,48501,20748,39544
15977:33590,38798,1056,37899,17957,13945,31362,15078,11583,32265,22721,22870,12173,25466,16776,50335,18663,22378,24461,15917,29313,46599,36496,34442,42079,45193,44952,15064,52543,33291
15988:13460,8473,16275,12060,24195,36865,13642,23363,43079,17845,55048,10993,50647,41436,35376,9344,37406,33184,31999,17506,43057,22098,48696,24134,20882,46465,36828,34559,47999,50977
15999:4026,21739,19564,10451,17552,1117,12982,19546,11216,914,3884,5824,1802,1573,17375,4247,11316,3947,7363,8932,1665,6203,8538,3552,13584,4457,2960,4121,5085,15849
16008:13104,17398,11482,52804,24047,26364,31816,52954,22494
16017:54415,53695,21004,41638,41984,2134,23546,33089,30250,16501
16043:8121,25694,42360,24847,23336,22887,16619,19805,40091,30032,11190,5783,13830,23952,14837,6347,19738,23313,11682,30899,12079,32151,41920,29561,16861,15066,18431,7897,16574,32659
16065:867,10102,24410,5603,12512,16958,5072,17897,28156,2465,8630,14745,17360,10,1425,893,8632,2228,15440,4831,6682,23158,3506,12860,6448,1052,242,29086,26462,3858
16074:33834,33023,33005,34102,42258,42646,23889,15053,7581,33259,41578,44099
16088:12051,159,15919,8728,35695,7268,12558,30813,39595,9828,19231,8368,19283,26866,20397,30649,43195,8028,13977,16073,5370,31641,43268,26685,3125,12026,22924,17624,30805,9755
16093:5376,13343,2801,3241,14086,1046,14335,7751,8623,19489,4290,11733,1799,7397,9379,8112,9772,20645,11039,11559,10226,7098,756,16591,12215,4264,17018,2914,136,14401
16097:40420,12067,22506,9585,9185,5482,30980,18547,10104,35889,17848,34709,4909,14867,14709,3070,704,13536,12221,10613,6549,21362,9250,28841,52259,11001,45747,46764,18025,9390
16099:46623,51063,10797,50686,52942
16112:23052,32232,32748,16724,28433,17225,18469,14308,25138,13421,42791,22234,25008,20241,17360,37948,29950,22748,28030,12162,28075,38214,21727,11930,22691,29478,13853,22233,36286,10698
16113:48759,21119,32493,49878,38874,27348,23630,41483,19221,36778,6037,28702,46220,15581,34649,36066,15419,31422,32175,37173,55341,19914,36733,33476,18036,22691,27173,39146,27762,33019
16122:46029,17439,21870,22511,33197,22335,21266,26462,4561,4687,9052,4925,22780,14076,1939,24924,20589,11504,41170,19840,15798,12287,13629,5228,31174,21998,15296,50146,30703,14637
16132:38789,13887,7523,55561,10299,23685,10801,30322,12888,53620,39386,41841,28985,9430,38597,14943,29508,48233,30413,47322,54464,8548,15283,44559,15420,56283,13841,50983,9962,21336
16141:15078,44284,23860,34442,36922,23484,7975,17630,29903,11583,26940,25249,27634,29498,3870,12281,8441,2364,39434,14750,21219,21448,26871,27937,31046,21478,9660,54745,26701,1170
16151:3179,3312,20234,11273,8367,7893,2447,27455,5383,19939,28,35911,19554,1164,32303,12129,24981,21021,16309,5651,14788,17218,15457,23409,19787,9554,533,7189,32748,14513
16167:8419,1581,10125,2975,6893,29576,12943,11856,12342,25835,8969,5660,7776,40590,4964,11933,24672,1905,10680,10288,23251,23373,5823,1470,16515,8875,28619,19157,15388,34069
16169:16422,7436,1241,11328,15790,12778,16749,3100,1258,10
16185:12598,10177,9275,11093,6207,12107,23632,15722,8882,28730,39016,33542,23715,46654,44792,24391,39417,39298,42969,46909,14475,23077,39242,1837,37615,12166,27212,4891,15279,4458
16187:26395,19683,25835,25740,5017,5957,13830,26170,20083,25834,39374,3837,2559,32727,27869,20654,9226,13955,10184,13984,19499,25897,33489,11689,29001,1014,10459,915,18994,43882
16217:26513,18661,22224,42688,7323,31311,39370,10797,24011,7435,7632,38001,23213,24760,15237,10198,20008,19204,39532,16099,37026,14101,45469,15860,48424,21964,41055,17501,49664,35273
16233:7401,1267,8404,19516,4002,2607,14941,2858,16931,6682,12165,5983,4340,4179,6821,1649,8017,4740,2948,3862,15604,1316,3510,4477,16768,7742,535,4084,22358,5019
16234:5308,470,11374,9042,11252,13940,7403,17598,14463,15020,30025,1214,7125,14533,3848,18463,6818,10345,30594,16243,12865,11319,27366,7213,11076,30858,14581,1647,17027,6749
16256:11370,30480
16269:38611,36907,28232,39348,39299,16782,25276,26683,16920,42831,39813,47728,29374,33196,53525,21605,6854,13841,15215,35856,37599,41935,46371,52668,55673,52616,29457,55185,16197,28351
16277:26178,9349,6859,12232,27277,21054,4579,11942,10022,12959,652,22760,33476,16983,3100,30829,21265,23264,19884,16649,12558,2610,16059,21617,22844,14113,1358,11647,11337,41455
16287:39395,15096,32468,8943,12443,21294,13765,5929,32106,32881,3611,17835,15063,40104,36944,32566,25926,32316,24222,5158,25933
16292:23547,20428,14682,30513,22124,48883,19080,8856,31595,9058,44676,34719,35982,48097,27515,42037,43912,50498,12137,39812,11908,14668,3275,23804,31080,54511,2227,42518,27819,20654
16301:41468,38132,24547
16302:13159,55606,50290,23870,8460,47907,47448,46716,16917,39540,49562,39292,10473,35756
16305:5653,8951,20051,33822,16782,20831,43284,25757,23714,29154,9862,46059,1575,30022,12937,11660,23095,13841,22792,16834,30188,16269,39716,37599,46371,52668,52616,27167,16197,31940
16309:36326,12824,2878,1296,20814,1283,32303,2447,6128,5651,13445,18319,4998,7397,14730,31420,12825,9350,30995,30953,26765,19157,13117,30829,20575,7626,20098,20778,44374,20150
16330:1007,1310,18877,656,5850,593,3975,1952,481,2428,6644,2291,11454,12037,17130,4862,11410,5631,1549,3176,2388,416,4552,14292,1868,3950,7390,7226,9888,7506
16335:13421,20099,38731,10693,14133,11347,7654,29950,37897,22691,5922,13578,18410,15457,8253,23247,6651,20029,28702,4756,30119,10655,23721,18030,12287,30614,29255,32175,31174,36595
16337:10316,17154,1717,46788,21765,17487,25274,16313,13828,31763,51286,47366,3380,25893,42608,36628,46777,32646,34043,55331,30609,26342,46096,14919,29557,20566,55894,41708,28169,40268
16338:39409,18746,29097,10509,19923,19272,4541,33544,7306,26905,34721,20391,21210,3972,16123,24060,19693,47325,19618,29897,25285,24680,27798,13159,31430,13175,7169,24139,44327,29451
16352:3843
16388:9051,35004
16411:1930,9039,13727,1036,12617,1384,2139,14159,783,25577,30279,16847,10970,13641,15622,4323,19315,3567,8875,13646,13535,9463,19277,29153,16707,3320,32590,11245,12530,43142
16422:16169,7436,1241,15790,32167,16749,35584,28982,26331,17992,50066,331,1258,2104,4890,26540,23327,32189,3706,27830,22113,39845,9636
16447:24374,26805,21128,27455,22734,6784,36178,27403,16181,30119,23226,25502,979,2749,15457,32439,11052,24287,34188,24682,1052,31046,34953,34755,18029,27075,1698,25354,18410,19626
16449:13255
16465:29828,24596,50564,42904,23458,54227,47735,2751,54647,51631,38490,21569,14349,17583,18679,55051,19922,43687,36975,35919,28122,37783,41980,17017,5646,9718,43630,22956,43250,47264
16467:33820,24310,24325,31259,18864,5071,9078,43328,22140,31193,40673,47711,39431,32705,27127,37877,36508
16474:16786,41518,5562,29855,27903,30825,7626,24676,4687,26445,14826,22166,11503,45247,20034,30022,56122,10847,24287,32153,32175,1102,9696,1002,15319,27167,2364,33476,2275,1123
16493:53556,48064,19269,53518
16495:9093,50163,55061,33003,41299,40194,35210,5969,14776,13619,12961,13471,19959,32113,47317,29758,29209,42594,26718,34541,30134,40862,24977,41241,53672,25860,16139,37639,46367,53185
16515:19499,8318,32516,13321,10875,38561,42222,12308,6169,28493,4080,24425,28619,34239,14792,20921,11933,32228,634,15370,2023,24799,20098,23205,16382,10676,5660,18644,19080,12943
16522:37703,19487,24520,3816,7302,15937,366,7904,13676,19308,6955,17143,6215,10598,28751,17325,15475,1490,14828,17345,13703,35284,18980,16037,12072,21840,42025,5083,22777,20644
16524:48595
16525:27896,39,24255,20369,12888,47823,34030,33088,10757,54464,11713,52754,7807,16872,15997,46330,32965,19052,50983,32034,7595,31070,34596,35632,42684,24597,15629,34808,27267,39689
16530:5222,29097,14183,9188,6071,10162,9193,38518,18751,42164,5259,3568,32074,43183,20248,7244,23812,3582,14894,9820,22841,21269,1837,5458,8210,30769,19072,38123,27373,40889
16552:4458
16553:13298,25199,15291,15120,4684,21027,25096,2384,11827,19326,26460,7240,12432,4483,982,20380,27694,1880,15503,4822,25806,19870,2971,16874,3498,4699,2583,19571,16602,22085
16554:13898,4247,14170,13655,29443,5021,10843,9193,2363,17059,4340,20655,19462,16975,22312,16869,18198,29555,9362,1204,22257,12107,23812,3547,16025,1639,9424,18843,30963,9420
16568:26843,46204,36301,4353,22190,29521,49630
16628:16018,10758,25014,29064,37385,1204,14495,10368,28155,38132,18133,13121,39016,26958,16301,24547,25203,19810,13061,13543,30643,41468,15518,32479,22229,17568,25000,23385,27896,10265
16639:3349,16676,11252,10345,15539,1270,18084,13066,34512,8782,23216,4805,29442,7435,7403,1350,3887,28255,23774,11145,36089,39472,6279,26402,16428,37003,11142,15994,20748,6613
16640:1349,18181,11930,3001,9783,12589,19333,6309,17225,17552,28075,18901,7035,34715,20814,1030,5031,14750,13802,3705,11639,17216,12364,16002,2148,21236,16423,45194,338,6039
16641:22919,14226,12586,27927,31203,6897,17760,37428,31504,21919,16695,2054,41028,17007,29187,3840,37299,6200,44471,10237,10983,33797,33197,15283,1231,1533,18078,9150,17300,47462
16642:28031,14589,50561,2720,50961,25243,11206,19183,20101,7551,8882,3818,1755,50716,13475,11756,36454,20305,9150,36496,10626,24495,46238,18105,28462,27765,14939,27267,31938,27713
16643:34050,36737,26195,31504,45026,28262,25880,31684,21474,53435,46405,32425,41291,38085,40545,19643,14924,26533,21472,33508,44235,39428,45915,46105,24546,49385
16666:53426,42939,24904,37510
16674:10226,5001,11869,5855,6543,2356,7469,1983,315,518,16954,2974,563,4432,24829,8950,9699,17726,5654,6102,5462,2711,19787,1137,11029,11627,6790,5362,18877,10838
16710:7602,12819,8829,22922,2845,10433,11907,7677,8644,5885,49659,1844,15722,34154,26065,15927,9724,55409,16729,2570,7871,11207,11941,8028,21413,2688,29620,5943,23939,43203
16714:23328,22032,22836,13600,21259,35257,48103,16037,8519,25165,7435,30322,28985,9430,41841,47322,30413,33088,11908,11713,8548,15283,13841,56283,15997,32965,50983,21336,7595,43893
16775:34732,12562,1780
